Year,Age,Female,Male,Total
1964,61,6358.15,10238.279999999999,16596.43
1964,62,6910.16,11238.31,18148.47
1964,63,7234.18,11740.32,18974.5
1964,64,7892.19,11806.32,19698.510000000002
1964,65,8421.2,11869.32,20290.52
1964,66,9056.220000000001,11786.32,20842.54
1964,67,9743.23,11699.32,21442.55
1964,68,10407.25,11651.31,22058.56
1964,69,10963.26,11512.31,22475.57
1964,70,11938.28,11787.32,23725.6
1964,71,12242.28,11751.32,23993.6
1964,72,13127.3,12136.32,25263.62
1964,73,13707.31,12475.33,26182.64
1964,74,14106.32,12456.32,26562.64
1964,75,14709.34,12549.32,27258.66
1964,76,15509.36,12936.34,28445.7
1964,77,15474.35,12721.33,28195.68
1964,78,15427.35,12524.32,27951.67
1964,79,15289.35,12235.32,27524.67
1964,80,14886.34,11539.3,26425.64
1964,81,14527.33,11097.29,25624.62
1964,82,13446.31,10205.27,23651.58
1964,83,12443.28,9320.24,21763.52
1964,84,11709.26,8613.220000000001,20322.48
1964,85,10761.24,7865.2,18626.440000000002
1964,86,9416.21,6846.18,16262.39
1964,87,8079.18,5664.139999999999,13743.32
1964,88,6763.16,4828.12,11591.28
1964,89,5286.12,3591.1,8877.220000000001
1964,90,4115.09,2683.06,6798.15
1964,91,3015.07,2093.06,5108.13
1964,92,2095.05,1323.03,3418.08
1964,93,1435.04,886.02,2321.06
1964,94,1071.02,685.02,1756.04
1964,95,704.02,397.01,1101.03
1964,96,473.02,235.0,708.02
1964,97,278.0,136.0,414.0
1964,98,170.0,81.0,251.0
1964,99,114.0,54.0,168.0
1964,100,59.33,25.96,85.28999999999999
1965,18,255.0,700.04,955.04
1965,19,187.0,681.03,868.03
1965,20,262.0,707.04,969.04
1965,21,264.0,869.04,1133.04
1965,22,294.0,856.04,1150.04
1965,23,324.0,918.04,1242.04
1965,24,392.0,992.04,1384.04
1965,25,429.0,1096.05,1525.05
1965,26,414.0,985.04,1399.04
1965,27,436.0,975.04,1411.04
1965,28,428.0,891.04,1319.04
1965,29,477.0,930.04,1407.04
1965,30,511.0,951.04,1462.04
1965,31,475.0,846.04,1321.04
1965,32,435.0,864.04,1299.04
1965,33,508.0,956.04,1464.04
1965,34,562.0,996.04,1558.04
1965,35,639.0,1073.05,1712.05
1965,36,623.0,1128.06,1751.06
1965,37,772.0,1148.06,1920.06
1965,38,793.0,1082.05,1875.05
1965,39,938.0,1170.06,2108.06
1965,40,1041.0,1174.06,2215.06
1965,41,1094.0,1202.06,2296.06
1965,42,1248.0,1337.06,2585.06
1965,43,1502.0,1614.08,3116.08
1965,44,1567.0,1743.08,3310.08
1965,45,1737.0,1796.09,3533.09
1965,46,1158.0,1199.06,2357.06
1965,47,1036.0,1140.06,2176.06
1965,48,1135.0,1344.06,2479.06
1965,49,1514.0,1699.08,3213.08
1965,50,2368.02,2681.13,5049.15
1965,51,2783.02,3412.16,6195.18
1965,52,3077.02,3774.18,6851.2
1965,53,3414.02,4341.2,7755.22
1965,54,3499.02,4573.21,8072.23
1965,55,3948.02,5522.25,9470.27
1965,56,4237.02,6263.29,10500.31
1965,57,4738.02,6945.32,11683.34
1965,58,5144.02,7819.36,12963.38
1965,59,5405.02,8532.39,13937.41
1965,60,5933.02,9610.439999999999,15543.46
1965,61,6422.02,10439.470000000001,16861.489999999998
1965,62,7117.04,10996.49,18113.53
1965,63,7712.04,12127.54,19839.58
1965,64,8238.04,12464.56,20702.6
1965,65,8778.04,12921.56,21699.6
1965,66,9438.04,12871.57,22309.61
1965,67,10182.04,12669.55,22851.59
1965,68,10955.04,12729.55,23684.59
1965,69,11605.06,12710.55,24315.61
1965,70,12351.06,12456.54,24807.6
1965,71,13206.06,12610.54,25816.6
1965,72,13770.06,12530.54,26300.6
1965,73,14469.06,12913.55,27382.61
1965,74,15233.06,13009.55,28242.61
1965,75,15638.07,13141.55,28779.62
1965,76,15749.06,13286.56,29035.62
1965,77,16693.08,13496.56,30189.64
1965,78,16583.08,12932.54,29515.62
1965,79,16507.07,12628.53,29135.6
1965,80,16108.07,12348.51,28456.58
1965,81,15433.06,11643.49,27076.55
1965,82,14641.06,10922.46,25563.52
1965,83,13482.06,10196.42,23678.48
1965,84,12395.06,9100.380000000001,21495.440000000002
1965,85,11472.05,8344.35,19816.4
1965,86,10042.04,7250.3,17292.34
1965,87,8672.04,6330.26,15002.3
1965,88,7384.04,5108.219999999999,12492.26
1965,89,6146.02,4159.18,10305.2
1965,90,4722.02,3290.13,8012.15
1965,91,3524.02,2328.1,5852.12
1965,92,2592.02,1697.07,4289.09
1965,93,1616.0,1143.05,2759.05
1965,94,1176.0,703.03,1879.03
1965,95,906.0,471.02,1377.02
1965,96,545.0,281.02,826.02
1965,97,326.0,136.0,462.0
1965,98,239.0,94.0,333.0
1965,99,145.0,60.0,205.0
1965,100,64.39,24.11,88.5
1966,18,268.0,744.02,1012.02
1966,19,239.0,787.02,1026.02
1966,20,214.0,646.02,860.02
1966,21,256.0,782.02,1038.02
1966,22,318.0,833.02,1151.02
1966,23,280.0,866.02,1146.02
1966,24,366.0,926.02,1292.02
1966,25,407.0,1120.02,1527.02
1966,26,447.0,1116.02,1563.02
1966,27,432.0,1090.02,1522.02
1966,28,425.0,956.02,1381.02
1966,29,449.0,882.02,1331.02
1966,30,497.0,991.02,1488.02
1966,31,521.0,1038.02,1559.02
1966,32,499.0,871.02,1370.02
1966,33,496.0,882.02,1378.02
1966,34,531.0,918.02,1449.02
1966,35,602.0,1055.02,1657.02
1966,36,686.0,1153.02,1839.02
1966,37,769.0,1300.02,2069.02
1966,38,770.0,1244.02,2014.02
1966,39,913.0,1246.02,2159.02
1966,40,910.0,1259.02,2169.02
1966,41,1060.0,1278.02,2338.02
1966,42,1189.0,1319.02,2508.02
1966,43,1312.0,1412.02,2724.02
1966,44,1589.02,1703.04,3292.06
1966,45,1799.02,1827.04,3626.06
1966,46,1874.02,2148.04,4022.06
1966,47,1196.0,1381.02,2577.02
1966,48,1166.0,1251.02,2417.02
1966,49,1290.0,1508.02,2798.02
1966,50,1621.02,1862.04,3483.06
1966,51,2561.02,2888.06,5449.08
1966,52,2967.02,3662.07,6629.09
1966,53,3344.02,4091.08,7435.1
1966,54,3519.02,4626.08,8145.1
1966,55,3753.02,5209.1,8962.119999999999
1966,56,4281.030000000001,5907.1,10188.130000000001
1966,57,4494.04,6799.12,11293.16
1966,58,5043.04,7383.14,12426.18
1966,59,5555.04,8440.16,13995.2
1966,60,5790.04,9316.16,15106.2
1966,61,6415.04,10450.18,16865.22
1966,62,6940.04,11038.2,17978.239999999998
1966,63,7558.05,11788.2,19346.25
1966,64,8306.060000000001,12932.22,21238.28
1966,65,8804.060000000001,13162.23,21966.29
1966,66,9452.060000000001,13603.24,23055.3
1966,67,10289.060000000001,13460.23,23749.29
1966,68,10912.08,13377.23,24289.31
1966,69,11675.08,12976.22,24651.3
1966,70,12442.08,13072.23,25514.31
1966,71,13293.08,12795.22,26088.3
1966,72,13988.1,12829.22,26817.32
1966,73,14602.1,12785.22,27387.32
1966,74,15107.1,12999.22,28106.32
1966,75,15864.1,13058.22,28922.32
1966,76,16394.1,13059.22,29453.32
1966,77,16711.1,12818.21,29529.31
1966,78,16973.1,13284.22,30257.32
1966,79,16508.1,12470.2,28978.3
1966,80,16717.1,12103.2,28820.3
1966,81,15585.1,11542.2,27127.3
1966,82,15029.1,10849.18,25878.28
1966,83,13899.09,10080.17,23979.26
1966,84,12665.08,9126.16,21791.239999999998
1966,85,11457.08,7948.13,19405.21
1966,86,10347.060000000001,7188.12,17535.18
1966,87,9170.060000000001,5973.1,15143.16
1966,88,7677.05,5216.08,12893.13
1966,89,6295.04,4187.07,10482.11
1966,90,4900.04,3205.06,8105.1
1966,91,3750.02,2420.04,6170.06
1966,92,2749.02,1732.03,4481.05
1966,93,1986.02,1129.02,3115.04
1966,94,1249.0,799.02,2048.02
1966,95,860.0,470.0,1330.0
1966,96,600.0,317.0,917.0
1966,97,381.0,184.0,565.0
1966,98,208.0,117.0,325.0
1966,99,144.0,61.0,205.0
1966,100,83.37,35.24,118.61
1967,18,264.0,830.02,1094.02
1967,19,268.0,771.02,1039.02
1967,20,246.0,823.02,1069.02
1967,21,215.0,612.01,827.01
1967,22,250.0,759.02,1009.02
1967,23,333.0,817.02,1150.02
1967,24,350.0,808.02,1158.02
1967,25,358.0,885.02,1243.02
1967,26,423.0,1012.02,1435.02
1967,27,482.0,1094.02,1576.02
1967,28,420.0,1040.02,1460.02
1967,29,494.0,1066.02,1560.02
1967,30,488.0,968.02,1456.02
1967,31,438.0,1013.02,1451.02
1967,32,534.0,1024.02,1558.02
1967,33,499.0,958.02,1457.02
1967,34,489.0,935.02,1424.02
1967,35,551.0,932.02,1483.02
1967,36,613.0,1151.02,1764.02
1967,37,723.0,1215.02,1938.02
1967,38,834.0,1292.02,2126.02
1967,39,785.0,1375.02,2160.02
1967,40,952.0,1390.02,2342.02
1967,41,1020.0,1353.02,2373.02
1967,42,1174.0,1375.02,2549.02
1967,43,1286.0,1417.02,2703.02
1967,44,1385.0,1602.02,2987.02
1967,45,1730.0,1856.04,3586.04
1967,46,1915.0,2153.04,4068.04
1967,47,2049.0,2202.04,4251.04
1967,48,1308.0,1472.02,2780.02
1967,49,1230.0,1392.02,2622.02
1967,50,1393.0,1596.02,2989.02
1967,51,1746.0,2095.04,3841.04
1967,52,2682.0,3172.05,5854.05
1967,53,3080.0,3842.06,6922.06
1967,54,3385.0,4508.08,7893.08
1967,55,3706.0,5152.08,8858.08
1967,56,4037.0,5588.09,9625.09
1967,57,4507.02,6302.1,10809.12
1967,58,5062.02,7412.12,12474.14
1967,59,5550.02,8176.13,13726.15
1967,60,5920.02,9014.14,14934.16
1967,61,6386.02,9866.16,16252.18
1967,62,6843.02,10919.17,17762.190000000002
1967,63,7546.02,11528.18,19074.2
1967,64,8385.02,12397.19,20782.21
1967,65,9079.02,13641.2,22720.22
1967,66,9659.02,13975.22,23634.24
1967,67,10134.02,14393.22,24527.24
1967,68,10855.02,14273.22,25128.24
1967,69,11873.02,13601.2,25474.22
1967,70,12516.02,13452.2,25968.22
1967,71,13386.02,13263.2,26649.22
1967,72,14038.04,12993.2,27031.24
1967,73,14960.04,13094.2,28054.24
1967,74,15457.04,12963.2,28420.24
1967,75,15882.04,12871.2,28753.24
1967,76,16572.04,13119.2,29691.24
1967,77,16744.04,12876.19,29620.23
1967,78,16979.04,12811.18,29790.22
1967,79,17454.04,12554.18,30008.22
1967,80,16754.04,12050.18,28804.22
1967,81,16203.04,11454.16,27657.2
1967,82,15250.04,11049.16,26299.2
1967,83,14170.03,9857.14,24027.17
1967,84,13105.02,9093.14,22198.16
1967,85,11688.02,8286.119999999999,19974.14
1967,86,10252.02,6987.1,17239.120000000003
1967,87,9055.02,6017.09,15072.11
1967,88,7776.02,5174.08,12950.1
1967,89,6354.02,4170.0599999999995,10524.08
1967,90,5141.02,3446.06,8587.08
1967,91,4056.0,2684.04,6740.04
1967,92,2793.0,1753.02,4546.02
1967,93,2060.0,1286.02,3346.02
1967,94,1394.0,850.02,2244.02
1967,95,880.0,499.0,1379.0
1967,96,613.0,320.0,933.0
1967,97,409.0,190.0,599.0
1967,98,244.0,108.0,352.0
1967,99,159.0,86.0,245.0
1967,100,89.77,32.54,122.31
1968,18,300.0,855.02,1155.02
1968,19,305.0,815.02,1120.02
1968,20,270.0,774.01,1044.01
1968,21,257.0,756.01,1013.01
1968,22,234.0,629.0,863.0
1968,23,259.0,686.0,945.0
1968,24,326.0,807.01,1133.01
1968,25,303.0,774.0,1077.0
1968,26,361.0,838.02,1199.02
1968,27,401.0,940.02,1341.02
1968,28,456.0,1067.02,1523.02
1968,29,466.0,1057.02,1523.02
1968,30,473.0,957.02,1430.02
1968,31,515.0,994.02,1509.02
1968,32,539.0,953.02,1492.02
1968,33,561.0,1036.02,1597.02
1968,34,512.0,942.02,1454.02
1968,35,522.0,947.02,1469.02
1968,36,581.0,1062.02,1643.02
1968,37,654.0,1241.02,1895.02
1968,38,806.0,1337.02,2143.02
1968,39,880.0,1433.02,2313.02
1968,40,895.0,1410.02,2305.02
1968,41,996.0,1440.02,2436.02
1968,42,1166.0,1407.02,2573.02
1968,43,1300.0,1594.02,2894.02
1968,44,1394.0,1601.02,2995.02
1968,45,1524.0,1783.02,3307.02
1968,46,1880.0,2071.02,3951.02
1968,47,2132.0,2359.04,4491.04
1968,48,2262.0,2545.04,4807.04
1968,49,1390.0,1678.02,3068.02
1968,50,1352.0,1507.02,2859.02
1968,51,1583.0,1869.02,3452.02
1968,52,1895.0,2290.0299999999997,4185.030000000001
1968,53,2978.0,3608.05,6586.05
1968,54,3432.0,4390.0599999999995,7822.06
1968,55,3872.0,4979.0599999999995,8851.060000000001
1968,56,4099.0,5759.08,9858.08
1968,57,4430.0,6242.08,10672.08
1968,58,5175.02,7154.1,12329.12
1968,59,5696.02,8135.1,13831.12
1968,60,6033.02,9244.119999999999,15277.14
1968,61,6599.02,10230.130000000001,16829.15
1968,62,7188.02,11210.14,18398.16
1968,63,7726.02,12325.16,20051.18
1968,64,8471.02,12956.16,21427.18
1968,65,9305.02,14004.18,23309.2
1968,66,10339.02,15071.18,25410.2
1968,67,10803.02,15517.2,26320.22
1968,68,11481.02,15612.2,27093.22
1968,69,12559.02,15418.18,27977.2
1968,70,13555.02,14947.18,28502.2
1968,71,14333.02,14902.18,29235.2
1968,72,15345.04,14526.18,29871.22
1968,73,16345.04,14461.18,30806.22
1968,74,16931.04,14203.17,31134.21
1968,75,17409.04,13979.16,31388.2
1968,76,17907.04,13970.16,31877.2
1968,77,18313.04,14068.17,32381.21
1968,78,18411.04,13760.16,32171.2
1968,79,18464.04,13425.16,31889.2
1968,80,18724.04,13233.16,31957.2
1968,81,17762.04,12462.15,30224.19
1968,82,17204.04,11817.14,29021.18
1968,83,16054.04,11008.130000000001,27062.17
1968,84,14551.02,9696.119999999999,24247.14
1968,85,13245.02,8967.11,22212.129999999997
1968,86,11728.02,7862.1,19590.120000000003
1968,87,9984.02,6521.08,16505.1
1968,88,8660.02,5692.06,14352.08
1968,89,7434.02,4633.0599999999995,12067.08
1968,90,5966.02,3576.04,9542.060000000001
1968,91,4664.0,2855.04,7519.04
1968,92,3548.0,2090.02,5638.02
1968,93,2397.0,1518.02,3915.02
1968,94,1773.0,1001.02,2774.02
1968,95,1132.0,675.0,1807.0
1968,96,708.0,340.0,1048.0
1968,97,464.0,210.0,674.0
1968,98,301.0,123.0,424.0
1968,99,141.0,79.0,220.0
1968,100,96.78999999999999,42.86,139.65
1969,18,334.0,940.0,1274.0
1969,19,313.0,956.0,1269.0
1969,20,280.0,809.0,1089.0
1969,21,268.0,838.0,1106.0
1969,22,284.0,794.0,1078.0
1969,23,198.0,628.0,826.0
1969,24,252.0,708.0,960.0
1969,25,329.0,814.0,1143.0
1969,26,332.0,814.0,1146.0
1969,27,394.0,934.0,1328.0
1969,28,433.0,1041.0,1474.0
1969,29,478.0,1133.01,1611.01
1969,30,514.0,1093.0,1607.0
1969,31,478.0,1029.0,1507.0
1969,32,529.0,1049.0,1578.0
1969,33,556.0,1095.01,1651.01
1969,34,662.0,1142.01,1804.01
1969,35,614.0,1089.01,1703.01
1969,36,568.0,1039.0,1607.0
1969,37,679.0,1178.01,1857.01
1969,38,831.0,1359.02,2190.02
1969,39,885.0,1501.02,2386.02
1969,40,961.0,1633.02,2594.02
1969,41,1052.0,1571.02,2623.02
1969,42,1160.0,1654.02,2814.02
1969,43,1277.0,1695.02,2972.02
1969,44,1409.0,1769.02,3178.02
1969,45,1549.0,1776.02,3325.02
1969,46,1788.0,2020.02,3808.02
1969,47,2045.0,2287.02,4332.02
1969,48,2307.0,2612.02,4919.02
1969,49,2541.0,2659.02,5200.02
1969,50,1652.0,1847.02,3499.02
1969,51,1468.0,1760.02,3228.02
1969,52,1716.0,2076.02,3792.02
1969,53,2038.0,2609.02,4647.02
1969,54,3265.0,4073.04,7338.04
1969,55,3758.0,4834.04,8592.04
1969,56,4212.0,5498.04,9710.04
1969,57,4606.0,6534.06,11140.06
1969,58,5056.0,6892.06,11948.06
1969,59,5549.0,8013.06,13562.06
1969,60,6216.0,9121.08,15337.08
1969,61,6861.0,10072.08,16933.08
1969,62,7518.0,11256.09,18774.09
1969,63,7907.0,12313.1,20220.1
1969,64,8820.0,13589.12,22409.12
1969,65,9513.0,14336.12,23849.12
1969,66,10490.0,15424.12,25914.12
1969,67,11740.0,16455.129999999997,28195.13
1969,68,11859.0,16713.14,28572.14
1969,69,12929.0,16989.129999999997,29918.13
1969,70,13760.0,16307.13,30067.13
1969,71,14866.0,16077.13,30943.13
1969,72,15943.0,15729.13,31672.13
1969,73,16406.0,15094.12,31500.12
1969,74,17544.0,14649.12,32193.12
1969,75,18191.0,14618.12,32809.119999999995
1969,76,18160.0,14015.11,32175.11
1969,77,18412.0,13751.1,32163.1
1969,78,19006.0,13603.1,32609.1
1969,79,18555.0,13148.1,31703.1
1969,80,18215.0,12539.1,30754.1
1969,81,17945.0,12206.1,30151.1
1969,82,17050.0,11316.08,28366.08
1969,83,16018.0,10606.08,26624.08
1969,84,14707.0,9622.08,24329.08
1969,85,13014.0,8427.060000000001,21441.059999999998
1969,86,11791.0,7453.06,19244.059999999998
1969,87,9973.0,6269.05,16242.05
1969,88,8485.0,5312.04,13797.04
1969,89,6955.0,4316.04,11271.04
1969,90,5812.0,3626.02,9438.02
1969,91,4522.0,2749.02,7271.02
1969,92,3360.0,2094.02,5454.02
1969,93,2531.0,1479.02,4010.02
1969,94,1670.0,1017.0,2687.0
1969,95,1118.0,610.0,1728.0
1969,96,747.0,395.0,1142.0
1969,97,431.0,208.0,639.0
1969,98,257.0,126.0,383.0
1969,99,173.0,111.0,284.0
1969,100,102.73,35.519999999999996,138.25
1970,18,351.0,983.02,1334.02
1970,19,314.0,1035.02,1349.02
1970,20,356.0,947.02,1303.02
1970,21,304.0,937.02,1241.02
1970,22,242.0,858.02,1100.02
1970,23,279.0,749.02,1028.02
1970,24,218.0,623.01,841.01
1970,25,284.0,696.02,980.02
1970,26,346.0,846.02,1192.02
1970,27,369.0,887.02,1256.02
1970,28,398.0,995.02,1393.02
1970,29,463.0,1121.02,1584.02
1970,30,551.0,1178.02,1729.02
1970,31,546.0,1184.02,1730.02
1970,32,512.0,1132.02,1644.02
1970,33,511.0,1149.02,1660.02
1970,34,608.0,1253.02,1861.02
1970,35,652.0,1273.02,1925.02
1970,36,630.0,1085.02,1715.02
1970,37,643.0,1159.02,1802.02
1970,38,681.0,1339.02,2020.02
1970,39,828.0,1450.02,2278.02
1970,40,893.0,1706.03,2599.03
1970,41,979.0,1785.04,2764.04
1970,42,1098.0,1834.04,2932.04
1970,43,1255.0,1798.04,3053.04
1970,44,1400.0,1819.04,3219.04
1970,45,1454.01,1838.04,3292.05
1970,46,1671.02,1930.04,3601.06
1970,47,1946.02,2154.04,4100.0599999999995
1970,48,2303.02,2577.04,4880.0599999999995
1970,49,2560.02,2821.06,5381.08
1970,50,2667.02,3063.06,5730.08
1970,51,1754.02,2057.04,3811.06
1970,52,1507.01,1863.04,3370.05
1970,53,1737.02,2126.04,3863.06
1970,54,2212.02,2692.05,4904.07
1970,55,3444.02,4275.07,7719.09
1970,56,3927.02,5380.1,9307.119999999999
1970,57,4519.02,6159.11,10678.13
1970,58,4888.030000000001,6658.12,11546.15
1970,59,5298.04,7367.13,12665.17
1970,60,5889.04,8497.15,14386.19
1970,61,6590.04,9582.16,16172.2
1970,62,7354.04,10716.18,18070.22
1970,63,7998.05,11571.19,19569.239999999998
1970,64,8583.060000000001,12636.21,21219.27
1970,65,9382.060000000001,14312.24,23694.3
1970,66,10006.060000000001,14883.25,24889.31
1970,67,11022.07,15911.26,26933.33
1970,68,12201.07,16666.27,28867.34
1970,69,12755.08,16721.27,29476.35
1970,70,13626.08,16933.27,30559.35
1970,71,14761.09,16361.27,31122.36
1970,72,15727.09,15794.25,31521.34
1970,73,16768.1,15587.25,32355.35
1970,74,17257.1,14715.23,31972.33
1970,75,18173.11,14337.23,32510.34
1970,76,18644.11,13859.23,32503.34
1970,77,18488.11,13320.21,31808.32
1970,78,18768.11,13177.21,31945.32
1970,79,18931.120000000003,12849.2,31780.32
1970,80,18450.11,12144.19,30594.3
1970,81,17952.11,11540.18,29492.29
1970,82,17530.1,11331.18,28861.28
1970,83,16457.1,10244.16,26701.26
1970,84,14996.09,9313.15,24309.24
1970,85,13345.08,8262.130000000001,21607.21
1970,86,11606.08,7112.12,18718.2
1970,87,10330.060000000001,6227.1,16557.16
1970,88,8608.060000000001,5335.09,13943.15
1970,89,7085.04,4277.0599999999995,11362.1
1970,90,5772.04,3384.06,9156.1
1970,91,4552.02,2667.04,7219.06
1970,92,3511.02,2052.04,5563.06
1970,93,2588.02,1444.02,4032.04
1970,94,1824.02,1040.02,2864.04
1970,95,1222.0,665.02,1887.02
1970,96,810.0,411.0,1221.0
1970,97,504.0,229.0,733.0
1970,98,294.0,139.0,433.0
1970,99,160.0,77.0,237.0
1970,100,92.9,33.3,126.2
1971,18,325.0,1025.02,1350.02
1971,19,363.0,1040.02,1403.02
1971,20,325.0,1050.02,1375.02
1971,21,310.0,986.02,1296.02
1971,22,314.0,877.02,1191.02
1971,23,282.0,852.02,1134.02
1971,24,290.0,832.02,1122.02
1971,25,221.0,662.02,883.02
1971,26,292.0,778.02,1070.02
1971,27,373.0,819.02,1192.02
1971,28,324.0,837.02,1161.02
1971,29,415.0,1041.02,1456.02
1971,30,485.0,1114.02,1599.02
1971,31,555.0,1241.03,1796.03
1971,32,565.0,1217.03,1782.03
1971,33,583.0,1195.02,1778.02
1971,34,579.0,1120.02,1699.02
1971,35,695.0,1264.03,1959.03
1971,36,735.0,1254.03,1989.03
1971,37,672.0,1305.03,1977.03
1971,38,717.0,1228.03,1945.03
1971,39,720.0,1408.04,2128.04
1971,40,786.0,1643.04,2429.04
1971,41,966.0,1792.04,2758.04
1971,42,1065.0,2003.05,3068.05
1971,43,1168.0,1966.05,3134.05
1971,44,1309.0,1921.05,3230.05
1971,45,1444.0,2071.06,3515.06
1971,46,1691.0,2105.05,3796.05
1971,47,1682.0,2011.06,3693.06
1971,48,2055.0,2270.06,4325.0599999999995
1971,49,2406.02,2643.06,5049.08
1971,50,2696.02,3084.08,5780.1
1971,51,2772.02,3283.08,6055.1
1971,52,1821.0,2130.06,3951.06
1971,53,1639.0,1998.05,3637.05
1971,54,1822.0,2316.06,4138.0599999999995
1971,55,2258.01,2876.07,5134.08
1971,56,3637.02,4649.110000000001,8286.130000000001
1971,57,4244.02,5601.14,9845.16
1971,58,4762.02,6697.16,11459.18
1971,59,5099.02,7039.17,12138.19
1971,60,5485.02,7764.18,13249.2
1971,61,6428.02,8999.220000000001,15427.24
1971,62,7088.02,10044.24,17132.260000000002
1971,63,7766.04,11023.26,18789.3
1971,64,8333.04,11988.28,20321.32
1971,65,9058.04,13025.3,22083.34
1971,66,9745.04,14567.34,24312.38
1971,67,10640.04,14908.35,25548.39
1971,68,11605.04,15884.36,27489.4
1971,69,12884.06,16803.39,29687.45
1971,70,13415.06,16843.379999999997,30258.44
1971,71,14292.06,16776.379999999997,31068.44
1971,72,15228.06,16164.37,31392.43
1971,73,16194.06,15543.35,31737.41
1971,74,17104.059999999998,15231.35,32335.41
1971,75,17926.08,14394.33,32320.41
1971,76,18348.08,13809.31,32157.39
1971,77,18996.08,13635.3,32631.38
1971,78,18870.08,12802.28,31672.36
1971,79,18755.08,12662.28,31417.36
1971,80,18990.08,12560.28,31550.36
1971,81,18257.08,11532.26,29789.34
1971,82,17450.059999999998,11098.24,28548.3
1971,83,17101.059999999998,10375.23,27476.29
1971,84,15375.06,9421.21,24796.27
1971,85,13795.06,8400.18,22195.239999999998
1971,86,12149.04,7348.16,19497.2
1971,87,10695.04,6180.14,16875.18
1971,88,8765.04,5245.12,14010.16
1971,89,7492.04,4218.1,11710.14
1971,90,5743.02,3523.08,9266.1
1971,91,4739.02,2678.06,7417.08
1971,92,3679.02,2104.04,5783.06
1971,93,2653.02,1450.04,4103.0599999999995
1971,94,1894.0,1022.02,2916.02
1971,95,1274.0,725.02,1999.02
1971,96,838.0,427.0,1265.0
1971,97,526.0,270.0,796.0
1971,98,337.0,152.0,489.0
1971,99,195.0,100.0,295.0
1971,100,119.3,45.31,164.61
1972,18,343.0,1063.02,1406.02
1972,19,358.0,1057.02,1415.02
1972,20,325.0,1069.02,1394.02
1972,21,330.0,1056.02,1386.02
1972,22,310.0,985.01,1295.01
1972,23,313.0,866.01,1179.01
1972,24,275.0,775.0,1050.0
1972,25,288.0,740.0,1028.0
1972,26,218.0,602.0,820.0
1972,27,292.0,728.0,1020.0
1972,28,354.0,820.01,1174.01
1972,29,347.0,866.0,1213.0
1972,30,454.0,1051.02,1505.02
1972,31,507.0,1198.02,1705.02
1972,32,594.0,1271.02,1865.02
1972,33,635.0,1213.02,1848.02
1972,34,597.0,1237.02,1834.02
1972,35,638.0,1277.02,1915.02
1972,36,714.0,1401.02,2115.02
1972,37,765.0,1527.02,2292.02
1972,38,713.0,1386.02,2099.02
1972,39,710.0,1372.02,2082.02
1972,40,765.0,1467.02,2232.02
1972,41,960.0,1812.02,2772.02
1972,42,1070.0,1969.02,3039.02
1972,43,1148.0,2034.02,3182.02
1972,44,1216.02,2159.02,3375.04
1972,45,1326.02,2165.02,3491.04
1972,46,1588.02,2210.02,3798.04
1972,47,1747.02,2199.02,3946.04
1972,48,1903.02,2297.02,4200.04
1972,49,2093.02,2552.02,4645.04
1972,50,2476.02,3055.04,5531.06
1972,51,2834.02,3413.04,6247.06
1972,52,2975.02,3591.04,6566.06
1972,53,1956.02,2415.0299999999997,4371.05
1972,54,1775.02,2312.02,4087.04
1972,55,2001.02,2557.02,4558.04
1972,56,2416.02,3233.04,5649.06
1972,57,3939.03,4984.06,8923.09
1972,58,4453.04,6169.07,10622.11
1972,59,4986.04,7093.08,12079.12
1972,60,5645.04,7775.08,13420.12
1972,61,5783.05,8273.09,14056.14
1972,62,6983.06,9622.1,16605.16
1972,63,7645.06,10571.12,18216.18
1972,64,8321.07,11785.12,20106.190000000002
1972,65,9454.08,12857.14,22311.22
1972,66,9716.08,13848.15,23564.23
1972,67,10538.08,15268.16,25806.24
1972,68,11422.1,15815.16,27237.26
1972,69,12444.1,16734.18,29178.28
1972,70,13638.11,17589.18,31227.29
1972,71,14414.12,17422.18,31836.3
1972,72,15124.12,17058.18,32182.3
1972,73,16290.13,16479.16,32769.29
1972,74,17278.14,15986.16,33264.3
1972,75,17986.14,15493.16,33479.3
1972,76,18669.15,14287.14,32956.29
1972,77,19127.16,13625.14,32752.3
1972,78,19232.16,13297.14,32529.3
1972,79,19026.16,12727.13,31753.29
1972,80,18746.15,12009.12,30755.27
1972,81,18614.15,11695.12,30309.27
1972,82,17784.14,10707.1,28491.24
1972,83,16870.14,10171.1,27041.24
1972,84,15850.12,9457.1,25307.22
1972,85,14076.12,8224.08,22300.2
1972,86,12447.1,7182.08,19629.18
1972,87,10754.08,6243.06,16997.14
1972,88,8981.08,5125.0599999999995,14106.14
1972,89,7419.06,4320.04,11739.1
1972,90,6086.05,3397.04,9483.09
1972,91,4719.04,2631.02,7350.06
1972,92,3664.03,2068.02,5732.05
1972,93,2848.02,1479.02,4327.04
1972,94,1963.02,1075.02,3038.04
1972,95,1380.02,727.0,2107.02
1972,96,911.0,445.0,1356.0
1972,97,599.0,300.0,899.0
1972,98,350.0,174.0,524.0
1972,99,208.0,104.0,312.0
1972,100,111.21000000000001,45.44,156.65
1973,18,309.0,967.02,1276.02
1973,19,319.0,1035.02,1354.02
1973,20,320.0,978.02,1298.02
1973,21,324.0,932.02,1256.02
