Year,Age,Female,Male,Total
1956,65,385725.83,268470.5,654196.3300000001
1956,66,370495.84,258529.49,629025.3300000001
1956,67,355732.49,250836.15999999997,606568.67
1956,68,337552.16,241673.99,579226.17
1956,69,318249.83,228942.66999999998,547192.5
1956,70,298534.67,216135.65999999997,514670.33
1956,71,279562.49,204948.15999999997,484510.66000000003
1956,72,256880.0,189401.49,446281.5
1956,73,238239.5,176373.99,414613.49
1956,74,220043.33000000002,164391.66,384435.0
1956,75,202265.34000000003,150947.16999999998,353212.49
1956,76,186736.66,139791.32,326527.99
1956,77,170412.0,128050.5,298462.49
1956,78,152286.5,115060.16,267346.65
1956,79,133747.5,101286.83,235034.32
1956,80,117568.70999999999,89231.85,206800.55
1956,81,98655.76,74837.9,173493.66
1956,82,81089.86,60874.979999999996,141964.84
1956,83,65756.44,48501.74,114258.18
1956,84,49341.15,35988.93,85330.09
1956,85,38139.18,27166.65,65305.83
1956,86,31800.32,21891.89,53692.21
1956,87,23922.960000000003,15816.869999999999,39739.83
1956,88,17274.4,11036.65,28311.05
1956,89,13009.039999999999,7918.03,20927.07
1956,90,9205.32,5424.59,14629.900000000001
1957,65,393356.66000000003,268490.33999999997,661847.0
1957,66,377643.5,259494.5,637138.0
1957,67,361887.0,248909.83000000002,610796.8300000001
1957,68,346547.67,240768.33,587316.0
1957,69,327527.5,231074.66999999998,558602.17
1957,70,307587.01,218059.5,525646.5
1957,71,287284.32999999996,204682.33000000002,491966.66000000003
1957,72,267626.32999999996,192978.84000000003,460605.17000000004
1957,73,244485.33000000002,177325.16999999998,421810.5
1957,74,225255.5,164005.83000000002,389261.33
1957,75,206569.67,151832.5,358402.16
1957,76,188383.5,138315.16,326698.66
1957,77,172439.84,126814.67,299254.5
1957,78,155910.66,115168.5,271079.16000000003
1957,79,137878.66999999998,102371.5,240250.15999999997
1957,80,122549.25,91450.6,213999.84000000003
1957,81,104140.04,77606.17,181746.21
1957,82,86097.11,64181.11,150278.21
1957,83,69731.22,51319.59,121050.82
1957,84,55651.81,40303.76,95955.56999999999
1957,85,41089.06,29366.04,70455.09999999999
1957,86,31157.43,21671.49,52828.92
1957,87,25528.07,17048.11,42576.18
1957,88,18792.73,12055.99,30848.72
1957,89,13336.689999999999,8193.32,21530.0
1957,90,9848.17,5742.9,15591.07
1958,65,404737.17,271153.33,675890.5
1958,66,386584.83999999997,261236.33000000002,647821.16
1958,67,370332.5,251560.65999999997,621893.17
1958,68,354014.67,240633.33000000002,594648.0
1958,69,337676.5,231872.16999999998,569548.67
1958,70,317909.16,221425.16999999998,539334.3300000001
1958,71,297210.0,207942.83,505152.83999999997
1958,72,276297.5,194230.65999999997,470528.16000000003
1958,73,255758.17,182084.49,437842.66000000003
1958,74,232180.5,166038.33000000002,398218.82999999996
1958,75,212344.83000000002,152615.66,364960.49
1958,76,193159.15999999997,140130.66,333289.83
1958,77,174840.16999999998,126547.34,301387.5
1958,78,158538.84,114965.5,273504.32
1958,79,142010.5,103258.5,245268.99
1958,80,126103.38,91975.35,218078.74
1958,81,108821.46,79639.07,188460.53000000003
1958,82,91263.76,66659.85,157923.61
1958,83,74427.5,54271.67,128699.16
1958,84,59221.96000000001,42663.71,101885.65999999999
1958,85,46314.740000000005,32880.1,79194.84
1958,86,33600.33,23538.11,57138.45
1958,87,25065.88,16984.11,42049.979999999996
1958,88,20089.199999999997,13068.09,33157.3
1958,89,14529.529999999999,8978.17,23507.71
1958,90,10116.99,5976.39,16093.380000000001
1959,65,418693.83,276109.16,694803.0
1959,66,397127.66000000003,262487.67,659615.3300000001
1959,67,378435.83,252077.65999999997,630513.5
1959,68,361492.66,242005.83,603498.5
1959,69,344459.16,230831.0,575290.1699999999
1959,70,327415.83,221316.16999999998,548732.0
1959,71,306878.33,210409.83000000002,517288.17000000004
1959,72,285530.16,196619.17,482149.32999999996
1959,73,263932.34,182643.0,446575.33
1959,74,242816.0,169987.16999999998,412803.16000000003
1959,75,218894.66999999998,153951.66999999998,372846.33
1959,76,198793.67,140440.5,339234.17000000004
1959,77,179272.0,127720.0,306992.0
1959,78,160819.83000000002,114367.84,275187.67000000004
1959,79,144588.0,102893.0,247481.0
1959,80,129195.73999999999,92065.67,221261.40999999997
1959,81,112296.77,80321.91,192618.68
1959,82,95591.69,68619.31,164210.99
1959,83,79176.16,56563.61,135739.76
1959,84,63610.24,45349.96,108960.19
1959,85,49640.22,34990.7,84630.91
1959,86,38196.17,26573.79,64769.95
1959,87,27227.94,18669.83,45897.78
1959,88,19906.33,13129.02,33035.35
1959,89,15639.33,9881.52,25520.850000000002
1959,90,11121.34,6621.29,17742.62
1960,65,428234.0,281999.84,710233.8300000001
1960,66,410605.5,266600.0,677205.5
1960,67,388444.67,252738.0,641182.67
1960,68,368919.5,241925.5,610845.0
1960,69,351430.17000000004,231453.65999999997,582883.83
1960,70,333683.17000000004,219832.0,553515.17
1960,71,315765.17000000004,209745.83,525511.0
1960,72,294522.34,198304.33,492826.67000000004
1960,73,272502.67,184285.84000000003,456788.5
1960,74,250387.67,170057.83000000002,420445.5
1960,75,228630.34000000003,157125.16,385755.5
1960,76,204534.5,141066.83000000002,345601.34
1960,77,184100.84000000003,127559.0,311659.83
1960,78,164348.66,114964.0,279312.67000000004
1960,79,146022.83000000002,101919.66,247942.49
1960,80,130597.01,91277.26,221874.27
1960,81,114666.48999999999,80023.16,194689.64
1960,82,98252.34,68840.58,167092.93
1960,83,82421.44,57852.82,140274.25
1960,84,67232.26000000001,46983.8,114216.05
1960,85,53072.02,36939.17,90011.18000000001
1960,86,40752.49,28049.76,68802.26000000001
1960,87,30672.29,20860.199999999997,51532.490000000005
1960,88,21350.9,14265.599999999999,35616.51
1960,89,15341.48,9856.65,25198.11
1960,90,11769.48,7172.9800000000005,18942.45
1961,65,445142.5,296257.83,741400.33
1961,66,420442.83,272546.83,692989.67
1961,67,402822.0,257346.33000000002,660168.3300000001
1961,68,379843.17,243040.0,622883.17
1961,69,359394.83,231729.0,591123.84
1961,70,342711.67,221050.51,563762.1699999999
1961,71,321835.5,208653.34000000003,530488.8300000001
1961,72,303630.67,198178.66999999998,501809.32999999996
1961,73,281846.66,186451.84000000003,468298.5
1961,74,259554.33,172081.5,431635.83
1961,75,236844.33000000002,158078.66,394923.0
1961,76,214285.34000000003,144484.66999999998,358770.0
1961,77,190234.0,128713.17,318947.16
1961,78,169726.83000000002,115570.17,285297.0
1961,79,150039.0,102978.83,253017.84000000003
1961,80,132760.97,91175.23000000001,223936.19
1961,81,116289.16,79703.06999999999,195992.22999999998
1961,82,100818.97,68801.82,169620.78
1961,83,85104.34,58388.409999999996,143492.75
1961,84,70289.12,48379.16,118668.28
1961,85,56391.45,38505.66,94897.11
1961,86,43749.07,29801.88,73550.95
1961,87,32908.56,22180.0,55088.560000000005
1961,88,24208.87,16096.95,40305.83
1961,89,16622.01,10806.21,27428.22
1961,90,11630.26,7244.76,18875.02
1962,65,454638.0,308447.0,763085.0
1962,66,436990.16000000003,286198.33999999997,723188.5
1962,67,412574.66000000003,262912.32999999996,675487.0
1962,68,394072.33,247305.15999999997,641377.5
1962,69,370189.5,232602.34000000003,602791.8400000001
1962,70,350712.17,221192.0,571904.17
1962,71,330613.0,209645.34,540258.3400000001
1962,72,309613.66,197200.0,506813.66000000003
1962,73,290825.66,186328.5,477154.16000000003
1962,74,268563.16,173993.16999999998,442556.33
1962,75,245682.83,159836.84,405519.67
1962,76,222273.0,145317.5,367590.5
1962,77,199497.33000000002,131921.33000000002,331418.66
1962,78,175580.66999999998,116539.67,292120.34
1962,79,155360.66999999998,103429.5,258790.16999999998
1962,80,137151.01,92273.29000000001,229424.29
1962,81,118289.31999999999,79596.73999999999,197886.06
1962,82,102204.19,68486.26,170690.45
1962,83,87319.84,58291.53,145611.37
1962,84,72662.07,48658.310000000005,121320.37999999999
1962,85,59006.200000000004,39622.42,98628.63
1962,86,46495.24,31026.28,77521.51
1962,87,35363.21,23461.370000000003,58824.58
1962,88,26026.739999999998,17037.36,43064.1
1962,89,18784.93,12109.36,30894.27
1962,90,12584.919999999998,7946.63,20531.55
1963,65,462853.17,322182.49,785035.66
1963,66,446024.5,297503.82999999996,743528.33
1963,67,427877.83999999997,275215.5,703093.33
1963,68,402901.83,252045.33,654947.1599999999
1963,69,383596.99,236099.66999999998,619696.6599999999
1963,70,359194.83999999997,221228.0,580422.83
1963,71,338725.99,209364.83000000002,548090.83
1963,72,317888.83,197639.83000000002,515528.66
1963,73,296395.33,184868.99,481264.32
1963,74,276734.83,173485.49,450220.32999999996
1963,75,253739.16999999998,160848.16,414587.32
1963,76,230454.33,146697.99,377152.32
1963,77,206721.83000000002,132229.83000000002,338951.65
1963,78,183831.15999999997,118886.32,302717.48
1963,79,160108.5,103864.0,263972.49
1963,80,141218.96000000002,92040.47,233259.41999999998
1963,81,122170.77,80306.94,202477.71000000002
1963,82,103966.59,68282.76000000001,172249.35
1963,83,88494.47,57825.649999999994,146320.12
1963,84,74445.64,48388.28,122833.92
1963,85,60846.21,39652.1,100498.31
1963,86,48520.88,31655.58,80176.46
1963,87,37546.93,24274.33,61821.25
1963,88,27866.260000000002,17887.300000000003,45753.56
1963,89,20118.48,12700.35,32818.83
1963,90,14193.35,8845.72,23039.06
1964,65,472392.83999999997,341448.5,813841.33
1964,66,453597.0,310581.82999999996,764178.83
1964,67,436873.5,286091.84,722965.3400000001
1964,68,417465.83,263410.67000000004,680876.5
1964,69,391917.33,240269.84,632187.1699999999
1964,70,372487.67,224433.0,596920.66
1964,71,347387.32999999996,209297.34000000003,556684.67
1964,72,325619.17000000004,197036.34000000003,522655.5
1964,73,304780.17,185126.34000000003,489906.5
1964,74,282047.5,171718.66999999998,453766.17
1964,75,260512.83000000002,159964.83000000002,420477.66000000003
1964,76,238514.0,147774.34,386288.33
1964,77,214492.0,133145.66999999998,347637.66000000003
1964,78,190859.5,118971.67,309831.17000000004
1964,79,168147.5,106031.83,274179.33
1964,80,146496.26,92838.32,239334.56
1964,81,126455.7,80570.86,207026.57
1964,82,108121.53,69428.53,177550.06
1964,83,90824.7,58250.54,149075.24
1964,84,76212.26999999999,48591.96,124804.23
1964,85,63023.62,39995.630000000005,103019.24
1964,86,50667.05,32065.309999999998,82732.35
1964,87,39639.06,25201.84,64840.899999999994
1964,88,30043.14,18900.29,48943.43
1964,89,21879.99,13619.300000000001,35499.29
1964,90,15493.07,9520.06,25013.129999999997
1965,65,476885.33,359979.33,836864.6599999999
1965,66,463017.83,329029.17,792047.01
1965,67,444268.66000000003,298469.51,742738.17
1965,68,426088.0,273511.33,699599.3400000001
1965,69,406043.16000000003,250916.67,656959.83
1965,70,380601.0,228204.0,608805.0
1965,71,360203.17,212149.33000000002,572352.5
1965,72,333971.0,196825.34000000003,530796.3300000001
1965,73,312005.67,184263.66999999998,496269.33
1965,74,289890.5,171755.51,461646.0
1965,75,265601.99,158188.84,423790.83
1965,76,245078.83,146775.0,391853.83
1965,77,222177.5,134005.0,356182.5
1965,78,198050.16999999998,119768.84,317819.0
1965,79,174818.16999999998,105992.5,280810.66000000003
1965,80,153251.52,94357.51000000001,247609.03
1965,81,131318.39,81220.59,212538.97
1965,82,111953.34,69577.15,181530.49
1965,83,94528.69,59201.68,153730.37
1965,84,78391.71,48902.39,127294.09
1965,85,64585.45,40092.51,104677.95999999999
1965,86,52669.66,32464.53,85134.19
1965,87,41537.1,25533.420000000002,67070.52
1965,88,31887.949999999997,19687.99,51575.95
1965,89,23647.710000000003,14457.8,38105.520000000004
1965,90,16822.43,10212.18,27034.61
1966,65,490217.33,375614.5,865831.83
1966,66,468199.67,347138.17,815337.83
1966,67,453510.33,316034.5,769544.8400000001
1966,68,434001.66000000003,285710.51,719712.17
1966,69,415030.5,260768.33,675798.84
1966,70,394233.0,238308.5,632541.5
1966,71,368055.66000000003,215764.5,583820.1699999999
1966,72,346846.66,199653.0,546499.66
1966,73,319911.32999999996,184183.0,504094.33
1966,74,297390.5,171507.66999999998,468898.17
1966,75,274525.66,158814.0,433339.67
1966,76,249915.83,145259.84,395175.67
1966,77,228849.65999999997,133701.34,362551.0
1966,78,205417.84000000003,121012.16,326430.0
1966,79,181572.15999999997,106982.0,288554.16
1966,80,158740.14,93975.11,252715.25
1966,81,137291.94,82435.67,219727.61
1966,82,116224.48,70007.42,186231.89
1966,83,97628.6,59089.850000000006,156718.44
1966,84,81403.94,49592.23,130996.17000000001
1966,85,66351.47,40207.13,106558.6
1966,86,53806.56,32494.949999999997,86301.51
1966,87,43056.44,25754.68,68811.12
1966,88,33310.88,19877.92,53188.8
1966,89,25009.09,14976.519999999999,39985.61
1966,90,18158.69,10768.53,28927.21
1967,65,504837.33999999997,386181.5,891018.8400000001
1967,66,481361.83,362156.66000000003,843518.5
1967,67,458638.33,333371.84,792010.17
1967,68,443213.17,302317.0,745530.17
1967,69,422988.33,272258.17000000004,695246.5
1967,70,403156.5,247578.16999999998,650734.66
1967,71,381481.0,225292.15999999997,606773.16
1967,72,354672.5,202870.83,557543.3300000001
1967,73,332560.33,186770.0,519330.33
1967,74,305064.66,171342.33000000002,476407.0
1967,75,281903.32999999996,158556.83000000002,440460.16000000003
1967,76,258447.5,145846.16999999998,404293.66000000003
1967,77,233474.0,132357.0,365831.01
1967,78,212093.83000000002,120832.33,332926.16
1967,79,188462.17,108260.34,296722.5
1967,80,165209.52,94640.57,259850.08000000002
1967,81,142375.91,82233.76,224609.66
1967,82,121776.20000000001,71165.32,192941.53
1967,83,101628.08,59458.75,161086.83000000002
1967,84,84260.38,49582.19,133842.57
1967,85,69139.89,40915.93,110055.82
1967,86,55445.25,32650.350000000002,88095.6
1967,87,44024.86,25953.86,69978.7
1967,88,34604.06,20124.92,54728.98
1967,89,26271.010000000002,15201.18,41472.200000000004
1967,90,19355.89,11210.8,30566.68
1968,65,503538.33999999997,384529.16000000003,888067.5
1968,66,495507.17,372185.33,867692.5
1968,67,471523.17,347591.67,819114.83
1968,68,448152.16000000003,318578.82999999996,766731.0
1968,69,431609.33,287648.33,719257.6599999999
1968,70,410653.0,257995.15999999997,668648.17
1968,71,389738.83,233576.0,623314.84
1968,72,367321.33,211432.16999999998,578753.5
1968,73,339675.33,189227.83,528903.16
1968,74,316598.32999999996,173102.34,489700.67
1968,75,288792.17,157917.5,446709.67
1968,76,264974.0,145086.83000000002,410060.83
1968,77,241012.65999999997,132321.5,373334.16000000003
1968,78,215977.5,119008.66,334986.17
1968,79,194252.33,107675.0,301927.32999999996
1968,80,171260.52,95284.95999999999,266545.48
1968,81,147792.31,82357.23999999999,230149.55000000002
1968,82,125726.87000000001,70557.61,196284.47
1968,83,105935.0,60090.020000000004,166025.01
1968,84,87080.22,49550.95,136631.17
1968,85,71101.86,40546.240000000005,111648.1
1968,86,57389.200000000004,32753.489999999998,90142.69
1968,87,45093.57,25844.42,70937.99
1968,88,35125.5,20051.44,55176.94
1968,89,26987.04,15186.68,42173.729999999996
1968,90,20038.5,11236.29,31274.789999999997
1969,65,505446.17,385472.17,890918.3400000001
1969,66,493900.83,370139.5,864040.33
1969,67,484960.33,356806.33999999997,841766.67
1969,68,460547.17,331802.34,792349.5
1969,69,436159.83,302567.33999999997,738727.17
1969,70,418727.67,271943.34,690671.0
1969,71,396762.83,242698.33000000002,639461.17
1969,72,374823.5,218522.0,593345.5
1969,73,351512.5,196682.16999999998,548194.6699999999
1969,74,323174.33,174838.0,498012.33
1969,75,299322.34,158942.84,458265.16000000003
1969,76,271033.32999999996,143972.16999999998,415005.51
1969,77,246972.34000000003,131313.16,378285.5
1969,78,222585.33000000002,118607.5,341192.83
